🇨🇳| 央视,#genre#
IPTV3+,http://caiyehe.7766.org:9901/tsfile/live/1005_1.m3u8
IPTV5+,http://caiyehe.7766.org:9901/tsfile/live/1015_1.m3u8
IPTV5+,http://caiyehe.7766.org:9901/tsfile/live/1040_1.m3u8
IPTV6+,http://caiyehe.7766.org:9901/tsfile/live/1019_1.m3u8
IPTV8+,http://caiyehe.7766.org:9901/tsfile/live/1035_1.m3u8
足球,http://caiyehe.7766.org:9901/tsfile/live/1041_1.m3u8
🅾| 其它,#genre#
北京纪实科教8K,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8
北京纪实科教,http://36.129.204.120:880/CCN121.m3u8
纪实人文,https://live.125011.xyz/live/shkk/231205/jsrw/index.m3u8$官源 HD
纪实人文,http://13457610200.8866.org:2018/live/上海纪实/index.m3u8
金鹰纪实,http://36.129.204.120:880/DX19.m3u8
金鹰纪实,http://13457610200.8866.org:2018/live/金鹰纪实高清/index.m3u8
金鹰纪实,http://caiyehe.7766.org:9901/tsfile/live/1030_1.m3u8
黑龙江影视,https://111.43.174.247:4430/live/hljys_hd.m3u8
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
浙江教科影视,https://i.125011.xyz/zsj.php?id=zjjkys
河南电视剧,https://i.125011.xyz/hndx.php?id=hndsj
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=1c19f1e16256d45e9fdcb9b6725647cc
辽宁都市,http://36.129.204.3:880/WGLNDS.m3u8
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8
广东珠江,http://13457610200.8866.org:2018/live/有线娱乐3HD/index.m3u8
广东珠江,http://caiyehe.7766.org:9901/tsfile/live/1148_1.m3u8
广西综艺旅游,http://13457610200.8866.org:2018/live/广西综艺HD/index.m3u8
广西综艺旅游,http://caiyehe.7766.org:9901/tsfile/live/1010_1.m3u8
宁夏公共,rtmp://hls.ningxiahuangheyun.com/live/nxgg1M
辽宁体育,http://36.129.204.120:880/WGLNTY.m3u8
电子竞技,http://36.129.204.120:8800/network01.m3u8
山东体育休闲,http://livealone.iqilu.com/iqilu/typdhjOF03kn.m3u8
广东体育,http://13457610200.8866.org:2018/live/广东体育HD/index.m3u8
广东体育,http://caiyehe.7766.org:9901/tsfile/live/1139_1.m3u8
广州南国都市,https://test.125011.xyz/gdgz.php?id=gzngds
海南自贸,https://live3.hnntv.cn/srs/tv/jjpd.m3u8
第一财经,https://live.125011.xyz/live/shkk/231205/dycj/index.m3u8$官源 HD
2024/2/26,https://i.125011.xyz/mv.php?s=tianyi
每经AI电视,http://aitv.nbd.com.cn/live/aitv_live.m3u8
🎦| 长城,#genre#
CCTV娱乐,http://13457610200.8866.org:2018/live/中央6高清HD/index.m3u8
